STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,7/27/2017,0.73
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,7/28/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,7/29/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,7/30/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,7/31/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/1/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/2/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/3/2017,0.02
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/4/2017,0.53
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/5/2017,0.04
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/6/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/7/2017,0.03
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/8/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/9/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/10/2017,0.03
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/11/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/12/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/13/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/14/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/15/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/16/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/17/2017,0.39
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/18/2017,0.13
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/19/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/20/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/21/2017,0.01
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/22/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/23/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/24/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/25/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/26/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/27/2017,0.2
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/28/2017,0.12
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/29/2017,0.03
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/30/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,8/31/2017,0.05
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/1/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/2/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/3/2017,0.26
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/4/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/5/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/6/2017,0.05
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/7/2017,0.04
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/8/2017,0.26
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/9/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/10/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/11/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/12/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/13/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/14/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/15/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/16/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/17/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/18/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/19/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/20/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/21/2017,0.04
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/22/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/23/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/24/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/25/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/26/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/27/2017,0.01
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/28/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/29/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,9/30/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/1/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/2/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/3/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/4/2017,0.23
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/5/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/6/2017,0.21
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/7/2017,0.32
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/8/2017,0.17
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/9/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/10/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/11/2017,1.2
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/12/2017,0.02
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/13/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/14/2017,0.49
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/15/2017,0.47
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/16/2017,0.03
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/17/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/18/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/19/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/20/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/21/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/22/2017,0.49
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/23/2017,0.49
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/24/2017,0.56
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/25/2017,0.07
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/26/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/27/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/28/2017,0.02
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/29/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/30/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,10/31/2017,0.01
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/1/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/2/2017,0.23
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/3/2017,0.01
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/4/2017,0.17
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/5/2017,0.01
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/6/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/7/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/8/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/9/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/10/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/11/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/12/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/13/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/14/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/15/2017,0.2
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/16/2017,0.02
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/17/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/18/2017,0.64
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/19/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/20/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/21/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/22/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/23/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/24/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/25/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/26/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/27/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/28/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/29/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,11/30/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/1/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/2/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/3/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/4/2017,0.18
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/5/2017,0.15
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/6/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/7/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/8/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/9/2017,0.1
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/10/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/11/2017,0.03
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/12/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/13/2017,0.02
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/14/2017,0.13
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/15/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/16/2017,0.02
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/17/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/18/2017,0.06
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/19/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/20/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/21/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/22/2017,0.03
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/23/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/24/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/25/2017,0.1
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/26/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/27/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/28/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/29/2017,0.03
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/30/2017,0.05
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,12/31/2017,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/1/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/2/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/3/2018,0.02
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/4/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/5/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/6/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/7/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/8/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/9/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/10/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/11/2018,0.06
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/12/2018,0.18
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/13/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/14/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/15/2018,0.08
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/16/2018,0.1
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/17/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/18/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/19/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/20/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/21/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/22/2018,0.67
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/23/2018,1.11
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/24/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/25/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/26/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/27/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/28/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/29/2018,0.03
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/30/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,1/31/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/1/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/2/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/3/2018,0.01
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/4/2018,0.55
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/5/2018,0.04
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/6/2018,0.11
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/7/2018,0.06
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/8/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/9/2018,0.25
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/10/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/11/2018,0.22
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/12/2018,0.02
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/13/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/14/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/15/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/16/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/17/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/18/2018,0.06
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/19/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/20/2018,0.98
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/21/2018,0.56
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/22/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/23/2018,0.07
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/24/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/25/2018,0.24
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/26/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/27/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,2/28/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/1/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/2/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/3/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/4/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/5/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/6/2018,0.28
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/7/2018,0.02
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/8/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/9/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/10/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/11/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/12/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/13/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/14/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/15/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/16/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/17/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/18/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/19/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/20/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/21/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/22/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/23/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/24/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/25/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/26/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/27/2018,0.46
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/28/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/29/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/30/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,3/31/2018,0.11
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,4/1/2018,0
US1WIWK0029,"OCONOMOWOC 4.6 NE, WI US",43.146211,-88.428611,280.4,4/2/2018,0
